,Name,Id,Timestamp,Tweets,Modal
80,Captain,1356724137641865221,2021-02-02 22:00:15,b'@POTUS Strengthen? You have already made us one of the weakest countries. You are not qualified to be president. Wh\xe2\x80\xa6 https://t.co/xLDEZJKaWA',D
81,Captain,1356697074851577867,2021-02-02 20:12:43,b'@TomBrady Why not win another? Made it all this way... #GoBucs',C
82,Captain,1356691027105562624,2021-02-02 19:48:41,"b'@ChadGraff @TheAthleticMIN When is this ""I want a Trade"" BS going to stop? When will people honor the contract they\xe2\x80\xa6 https://t.co/EpNbNZXxG8'",D
83,Captain,1356668542574354435,2021-02-02 18:19:20,"b""@FOX9 No one cares. Did he have the flu last year? Why didn't we report that? He is not in any dangerous category i\xe2\x80\xa6 https://t.co/FLPbXEuRMj""",D
84,Captain,1356667495181090818,2021-02-02 18:15:11,"b'@FOX9 I think the Democrats, and Fox 9, need to move on and start  reporting real news. Trump did nothing wrong. It\xe2\x80\xa6 https://t.co/k12ckaoKN1'",D
85,Captain,1356437782919602178,2021-02-02 03:02:23,b'@jhaskinscabrera @POTUS @JoeBiden @WhiteHouse Follow the science Joe. Stop with the ridiculous masks. #Unmaskamerica',C
86,Captain,1356437116536971265,2021-02-02 02:59:44,"b'RT @jhaskinscabrera: Courageous doctors:\n\n""We wish masks worked. \n\nBut they don\xe2\x80\x99t.""\n\nhttps://t.co/WRiq2vxFQj'",D
87,Captain,1356414173924757504,2021-02-02 01:28:34,"b""@GovTimWalz 35K? Why aren't they all getting vaccinated? Why so few? 35 year old healthy teachers do not need to be\xe2\x80\xa6 https://t.co/YnIC60uMgL""",D
88,Captain,1356314998759370752,2021-02-01 18:54:29,b'@Vikeologist I hope not. Garrapolo would be better than Wentz. Cousins the best of the 3 by far. Improve Oline (hop\xe2\x80\xa6 https://t.co/cvJFewfKGL',D
89,Captain,1356309537503010817,2021-02-01 18:32:47,"b'@heartstring1111 @LALewman @POTUS Blaming? No. But he could have stopped the bailout if it wasn\'t ""good"". He though\xe2\x80\xa6 https://t.co/qf1E83zvBi'",D
90,Captain,1356306550374215681,2021-02-01 18:20:55,b'@heartstring1111 @LALewman @POTUS But 100% backed and kept up by the Obama Admin. As well as the bailout of the Ban\xe2\x80\xa6 https://t.co/ebBAXU6JcH',D
91,Captain,1356304842860486656,2021-02-01 18:14:08,b'@LALewman @POTUS GOP bailed out the auto industry? During the Obama/Biden Administration?',C
92,Captain,1356051605767016452,2021-02-01 01:27:51,b'@POTUS @JoeBiden How many people will die before you get your shit together? You LIED to America. You said you had\xe2\x80\xa6 https://t.co/OhNPUhPWKQ',D
93,Captain,1356050667719241729,2021-02-01 01:24:08,"b'@FOX9 Everyone of these teachers that are ""scared"" to go back to work better not be out in the public ever. This is\xe2\x80\xa6 https://t.co/5ZRaflXiDV'",D
94,Captain,1355202624186941443,2021-01-29 17:14:18,b'one person followed me // automatically checked by https://t.co/kSbotHIFzk',D
95,Captain,1354995286062592000,2021-01-29 03:30:25,b'More than 25K have died under your watch from Covid @POTUS @WhiteHouse @JoeBiden You said you had the plan. You kno\xe2\x80\xa6 https://t.co/XjFBkVSrRu',D
96,Captain,1354987562344054789,2021-01-29 02:59:43,"b""@bethFnB @NicoComsa @davidhogg111 @laurenboebert If you can't take the heat...""",C
97,Captain,1354902273160261638,2021-01-28 21:20:49,b'@DanBarreiroKFAN No',C
98,Captain,1354866540362027011,2021-01-28 18:58:50,"b""@POTUS Until it doesn't benefit you or your narrative.""",C
99,Captain,1354864129811619842,2021-01-28 18:49:15,b'@YahooNews Stop with the executive orders destroying this country already. @POTUS @POTUS',C
100,Captain,1354862633380421644,2021-01-28 18:43:18,b'@SunnyDiesel @WCCO Your original tweet says nothing about holding white people accountable. Which is stupid comment\xe2\x80\xa6 https://t.co/1RoPQIngxy',D
101,Captain,1354861875553566720,2021-01-28 18:40:17,b'@seanhannity @SpeakerPelosi is the enemy within',C
102,Captain,1354861461273792513,2021-01-28 18:38:39,b'@SunnyDiesel @WCCO Not my game. I am not racist. Have a nice day.',C
103,Captain,1354860788608086016,2021-01-28 18:35:58,b'@SunnyDiesel @WCCO Only when you accuse others of it for no reason racist.',C
104,Captain,1354859813856038914,2021-01-28 18:32:06,b'@newsmax @DeAngelisCorey He is 100% right. Good for him for speaking up. Teachers need to go back to work or find another job.',C
105,Captain,1354859512520441858,2021-01-28 18:30:54,"b""@SunnyDiesel @WCCO You do understand that racism isn't just white to black right? It can go to and from any race right?""",C
106,Captain,1354859077059309570,2021-01-28 18:29:10,b'@SunnyDiesel @WCCO No you made it about race. Plain and Simple. Makes me believe you are a racist. The idea of payi\xe2\x80\xa6 https://t.co/cgCQLwJXN7',D
107,Captain,1354856369258684422,2021-01-28 18:18:25,b'@SunnyDiesel @WCCO way to make it about race nick. It has nothing to do with her skin color. It has to do with competency.',C
108,Captain,1354855603160707075,2021-01-28 18:15:22,b'@WCCO Do you think she understands that the money needs to come from somewhere? Someone has to actually pay the mon\xe2\x80\xa6 https://t.co/89PFB15xuK',D
109,Captain,1354854340964573188,2021-01-28 18:10:21,b'@POTUS Stop being a Dictator. You said yourself at the townhall you were not a dictator. You LIED. AGAIN. Use the Legislature',C
110,Captain,1354835697451020288,2021-01-28 16:56:16,b'@YahooNews This policy was okay when @BarackObama put it in place though right? Double Standard Democrats. Obama do\xe2\x80\xa6 https://t.co/MxWmmLwrsF',D
111,Captain,1354834837207715844,2021-01-28 16:52:51,b'@YahooNews She did nothing wrong. She certainly did not harass him. Watch the video and tell me what she did wrong.\xe2\x80\xa6 https://t.co/CwWNjMBbHL',D
112,Captain,1354833286149844994,2021-01-28 16:46:41,b'@YahooNews @SenSchumer is an embarrassment to the United States. He needs to retire/resign. If he wants to help thi\xe2\x80\xa6 https://t.co/ctPqSiYEx6',D
113,Captain,1354606738322894856,2021-01-28 01:46:28,"b'@FOX9 What does this ""update"" add to your phone?'",C
114,Captain,1354606097152270340,2021-01-28 01:43:55,"b""@RepJimmyGomez @RepMTG Jimmy you are an embarrassment to your state and this country. Why don't you do us all a fav\xe2\x80\xa6 https://t.co/qOh9RkLC1v""",D
115,Captain,1354604438372163584,2021-01-28 01:37:20,"b""@POTUS You killed this country in 1 week. Can't even imagine 207 more.""",C
116,Captain,1354604134679384076,2021-01-28 01:36:07,b'@funder Absolutely not. She is great for this country. Wish there were more like her.',C
117,Captain,1354560166646210562,2021-01-27 22:41:24,b'@sosarick Who is? I firmly believe if you put a solid line in front of him he can do it.',C
118,Captain,1354542322227273735,2021-01-27 21:30:30,"b""RT @charliekirk11: The Pelosis bought up to $1M worth of Tesla options at $500 ahead of Joe Biden's announcement that he is transitioning t\xe2\x80\xa6""",A
119,Captain,1354526697656299523,2021-01-27 20:28:25,"b""@leestrato @JennaEllisEsq That's a nice hat for ALL of the left that is ruining our country right now.""",C
120,Captain,1354501832937246720,2021-01-27 18:49:37,"b""@MarkJon46805473 @seanhannity A bad one. But it's a cold.""",C
121,Captain,1354501750703738880,2021-01-27 18:49:17,"b""@MarkJon46805473 @seanhannity It's a cold""",C
122,Captain,1354501304320667653,2021-01-27 18:47:31,b'@MarkJon46805473 @seanhannity You listen to too much fake news. He divided our nation? Obama did that. Bleach? come\xe2\x80\xa6 https://t.co/bCe7je5Kmq',D
123,Captain,1354500804623937539,2021-01-27 18:45:31,"b""@MarkJon46805473 @seanhannity It's a virus. Are you scared to get the flu? Or the common cold? Or any other VIRUS?\xe2\x80\xa6 https://t.co/xPk2bS4Y4Y""",D
124,Captain,1354500472284049415,2021-01-27 18:44:12,b'@legallygrond @POTUS How? By Killing more American Jobs? By opening our borders to danger? Or just by raising your\xe2\x80\xa6 https://t.co/POPlPJxjxO',D
125,Captain,1354499818161319947,2021-01-27 18:41:36,b'@MarkJon46805473 @seanhannity Trump will go down as one of the best Presidents ever. Look at policy and what he acc\xe2\x80\xa6 https://t.co/6PzhcL5bRB',D
126,Captain,1354499501726310401,2021-01-27 18:40:21,b'@MarkJon46805473 @seanhannity You think Biden would be treated differently if he gets it?',C
127,Captain,1354499391076376578,2021-01-27 18:39:54,b'@MarkJon46805473 @seanhannity Many people are getting covid no matter what. It can happen to anyone. It is a virus.\xe2\x80\xa6 https://t.co/uPmTD8paOS',D
128,Captain,1354498310149705732,2021-01-27 18:35:37,b'@maryfrancesbr54 @EnergyGOP @SenJohnBarrasso @JenGranholm But at what cost?',C
129,Captain,1354495611794550789,2021-01-27 18:24:53,b'@MarkJon46805473 @seanhannity Fraudulently lost to a Dementia Patient. Very important piece of the puzzle. What did\xe2\x80\xa6 https://t.co/QvI7i8erwr',D
130,Captain,1354491392291123202,2021-01-27 18:08:07,"b""@MarkJon46805473 @seanhannity I am guessing he doesn't think it is a hoax like myself, but I don't think it is as b\xe2\x80\xa6 https://t.co/Yxv0RontQ7""",D
131,Captain,1354484678221307907,2021-01-27 17:41:27,"b""@FrmWhereverIAm @my70c10 @flexghost1 @laurenboebert What did Trump lie about snowflake? And don't say election.""",C
132,Captain,1354484214599733248,2021-01-27 17:39:36,"b""@tomselliott @JoeBiden What's your answer to this @POTUS ? Waiting...""",C
133,Captain,1354472005211463689,2021-01-27 16:51:05,b'@AbeezAdam @TheoKeith @Stowydad @paulgazelka @GovTimWalz I think you spelled Democrat wrong.',C
134,Captain,1354458558306394115,2021-01-27 15:57:39,"b""@pullus_titus @tonykm07 @Crockett202 @WCCO You can't fix stupid""",C
135,Captain,1354454039627444227,2021-01-27 15:39:42,"b""@GopherHole Do you really think he was going to go to Tennessee? MN has to be a much better place to coach doesn't it?""",C
136,Captain,1354452916598435843,2021-01-27 15:35:14,b'@tonykm07 @pullus_titus @Crockett202 @WCCO Ask a S.D. Bar/Restaurant Owner how their business is doing and then do\xe2\x80\xa6 https://t.co/kbVoQB1IRw',D
137,Captain,1354447961049227269,2021-01-27 15:15:32,"b""@tonykm07 @pullus_titus @Crockett202 @WCCO I agree but the effect it has on any state's economy has to be taken int\xe2\x80\xa6 https://t.co/Mg081MynYr""",D
138,Captain,1354446802817331200,2021-01-27 15:10:56,b'@pullus_titus @Crockett202 @WCCO Is any state reporting correctly? Every death seems to be labeled as covid.',C
139,Captain,1354420419802132481,2021-01-27 13:26:06,b'@laurenboebert The @GOP @JudiciaryGOP better NEVER forget about this. Fight back.',C
140,Captain,1354414719147376640,2021-01-27 13:03:27,"b""@pullus_titus @Crockett202 @WCCO I would think if we look at numbers from states that don't enforce masks to states\xe2\x80\xa6 https://t.co/IkbAdMW2Xu""",D
141,Captain,1354278172892794881,2021-01-27 04:00:52,b'RT @ScottAdamsSays: Is it too late to impeach George Washington for owning slaves? I don\xe2\x80\x99t see how we can let that slide.',A
142,Captain,1354276163351433218,2021-01-27 03:52:53,b'RT @RyanAFournier: Do NOT vote to convict President Trump.\n\nRT and BE LOUD!',A
143,Captain,1354274134302339078,2021-01-27 03:44:49,"b'RT @RealMattCouch: Romney, Collins, Murkowski, Sasse, and Toomey.. \n\nYou are done in American politics.. \n\nSigned, \n\nWe the People..'",A
144,Captain,1354201483923873798,2021-01-26 22:56:08,"b'@SamuelFClemente @Housebuster87 @PaulBlume_FOX9 @FOX9 What part of ""his history is part of the case"" did you not un\xe2\x80\xa6 https://t.co/1E2yD8nube'",D
145,Captain,1354175326461583362,2021-01-26 21:12:11,b'RT @Jim_Jordan: President Trump\xe2\x80\x99s press secretary doesn\xe2\x80\x99t wear a mask for press briefings: gets ridiculed by the press.\n\nPresident Biden\xe2\x80\x99s\xe2\x80\xa6',A
146,Captain,1354174972533633029,2021-01-26 21:10:47,b'@SamuelFClemente @Housebuster87 @PaulBlume_FOX9 @FOX9 But his history is part of the case. Judge is wrong in not allowing his past.',C
147,Captain,1354164340832800768,2021-01-26 20:28:32,b'@Vikeologist Thank you. Someone needed to say it.',C
148,Captain,1354149280458670081,2021-01-26 19:28:41,"b'RT @cspan: Sen. @RandPaul: ""This impeachment is nothing more than a partisan exercise designed to further divide the country. Democrats cla\xe2\x80\xa6'",A
149,Captain,1354120253396164609,2021-01-26 17:33:21,b'2 people followed me // automatically checked by https://t.co/kSbotHIFzk',D
150,Captain,1354111224506707968,2021-01-26 16:57:28,b'@buttas34 @RyanAFournier Nor did any other president',C
151,Captain,1354110589845565440,2021-01-26 16:54:57,"b""@OANN @SenSchumer no you won't. It cannot be fair. Should not be happening. Shiukd have never gotten to the House let alone the Senate.""",C
152,Captain,1354110197564846082,2021-01-26 16:53:23,b'RT @noahbenjamin: Who\xe2\x80\x99s the dictator now? https://t.co/1i0gWuWsBT',D
153,Captain,1354063555776159744,2021-01-26 13:48:03,b'RT @charliekirk11: 8 Million Americans fell into poverty during the last six months of 2020 because of the lockdowns \n\nMeanwhile\xe2\x80\x94the highes\xe2\x80\xa6',A
154,Captain,1354057464115847168,2021-01-26 13:23:51,b'@POTUS You are wrecking this country.',C
155,Captain,1354054201811337217,2021-01-26 13:10:53,b'@POTUS @WhiteHouse @JoeBiden @KamalaHarris Whats your excuse now? You LIED to America. Many times over. @mattgaetz\xe2\x80\xa6 https://t.co/7UvyPCcjFS',D
156,Captain,1353870377810882561,2021-01-26 01:00:26,b'@ScottBruns15 @PatGarofalo The price good?',C
157,Captain,1353867453772783616,2021-01-26 00:48:49,b'@ScottBruns15 @PatGarofalo Not any longer. We know all we need to know. Elderly and underlying conditions take prec\xe2\x80\xa6 https://t.co/OVwsTxyPCf',D
158,Captain,1353866253572714502,2021-01-26 00:44:03,b'@ScottBruns15 @PatGarofalo Open the country. Fully. Get back to normal. Let people work. #UnMaskMN',C
159,Captain,1353865631133790210,2021-01-26 00:41:34,b'@TCU2905 6:00 central time?',C
160,Captain,1353865275737841664,2021-01-26 00:40:09,"b""@ScottBruns15 @PatGarofalo Can't go to school. Go to school. Can't eat in restaurants. Eat in restaurants. Can't go\xe2\x80\xa6 https://t.co/RCXtbcHKEq""",D
